unidade;ano;mes;setor_centro_custo;exames_img;exame_img_por_paciente;exames_lab;exame_lab_por_paciente
CSSFA;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;0,2;42,0;8,4
CSSFA;2020,0;1,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;89,0;
CSSFA;2020,0;1,0;ATENDIMENTO DOMICILIAR;4,0;;16,0;
CSSFA;2020,0;1,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;5,0;0,20833333333333334;44,0;1,8333333333333333
CSSFA;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2,0;;3,0;
CSSFA;2020,0;2,0;AMBULATORIO - ESPECIALIDADES Consultorios;5,0;;91,0;
CSSFA;2020,0;2,0;ATENDIMENTO DOMICILIAR;1,0;;1,0;
CSSFA;2020,0;2,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;20,0;1,3333333333333333;133,0;8,866666666666667
CSSFA;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2,0;2,0;8,0;8,0
CSSFA;2020,0;3,0;AMBULATORIO - ESPECIALIDADES Consultorios;1,0;;26,0;
CSSFA;2020,0;3,0;ODONTOLOGIA;1,0;;2,0;
CSSFA;2020,0;3,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;10,0;0,7692307692307693;124,0;9,538461538461538
CSSFA;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2,0;1,0;5,0;2,5
CSSFA;2020,0;4,0;AMBULATORIO - ESPECIALIDADES Consultorios;1,0;;28,0;
CSSFA;2020,0;4,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;9,0;1,2857142857142858;58,0;8,285714285714286
CSSFA;2020,0;5,0;AMBULATORIO - ESPECIALIDADES Consultorios;5,0;;78,0;
CSSFA;2020,0;5,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;25,0;1,5625;142,0;8,875
CSSFA;2020,0;6,0;AMBULATORIO - ESPECIALIDADES Consultorios;3,0;;26,0;
CSSFA;2020,0;6,0;ATENDIMENTO DOMICILIAR;1,0;;7,0;
CSSFA;2020,0;6,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;19,0;2,111111111111111;153,0;17,0
CSSFA;2020,0;7,0;AMBULATORIO - ESPECIALIDADES Consultorios;3,0;;35,0;
CSSFA;2020,0;7,0;LAR INCLUSIVO B;4,0;;12,0;
CSSFA;2020,0;7,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;17,0;1,2142857142857142;138,0;9,857142857142858
CSSFA;2020,0;8,0;AMBULATORIO - ESPECIALIDADES Consultorios;6,0;;40,0;
CSSFA;2020,0;8,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;21,0;1,2352941176470589;221,0;13,0
CSSFA;2020,0;9,0;LAR INCLUSIVO B;1,0;;18,0;
CSSFA;2020,0;9,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;32,0;1,391304347826087;218,0;9,478260869565217
CSSFA;2020,0;10,0;AMBULATORIO - ESPECIALIDADES Consultorios;8,0;;58,0;
CSSFA;2020,0;10,0;LAR INCLUSIVO B;1,0;;2,0;
CSSFA;2020,0;10,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;12,0;1,7142857142857142;150,0;21,428571428571427
CSSFA;2020,0;11,0;AMBULATORIO - ESPECIALIDADES Consultorios;7,0;;75,0;
CSSFA;2020,0;11,0;LAR INCLUSIVO B;1,0;;32,0;
CSSFA;2020,0;11,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;27,0;0,9642857142857143;128,0;4,571428571428571
CSSFA;2020,0;12,0;AMBULATORIO - ESPECIALIDADES Consultorios;5,0;;107,0;
CSSFA;2020,0;12,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;28,0;1,5555555555555556;166,0;9,222222222222221
CSSFA;2021,0;1,0;AMBULATORIO - ESPECIALIDADES Consultorios;6,0;;88,0;
CSSFA;2021,0;1,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;40,0;1,5384615384615385;201,0;7,730769230769231
CSSFA;2021,0;2,0;AMBULATORIO - ESPECIALIDADES Consultorios;1,0;;82,0;
CSSFA;2021,0;2,0;ATENDIMENTO DOMICILIAR;5,0;;39,0;
CSSFA;2021,0;2,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;22,0;1,2222222222222223;102,0;5,666666666666667
CSSFA;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;0,5;26,0;13,0
CSSFA;2021,0;3,0;AMBULATORIO - ESPECIALIDADES Consultorios;5,0;;52,0;
CSSFA;2021,0;3,0;LAR INCLUSIVO B;2,0;;26,0;
CSSFA;2021,0;3,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;18,0;0,8181818181818182;149,0;6,7727272727272725
CSSFA;2021,0;4,0;AMBULATORIO - ESPECIALIDADES Consultorios;4,0;;40,0;
CSSFA;2021,0;4,0;LAR INCLUSIVO B;4,0;;16,0;
CSSFA;2021,0;4,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;19,0;0,7037037037037037;161,0;5,962962962962963
CSSFA;2021,0;5,0;AMBULATORIO - ESPECIALIDADES Consultorios;3,0;;69,0;
CSSFA;2021,0;5,0;LAR INCLUSIVO B;1,0;;5,0;
CSSFA;2021,0;5,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;56,0;2,074074074074074;224,0;8,296296296296296
CSSFA;2021,0;6,0;AMBULATORIO - ESPECIALIDADES Consultorios;8,0;;70,0;
CSSFA;2021,0;6,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;39,0;1,5;148,0;5,6923076923076925
CSSFA;2021,0;7,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;53,0;
CSSFA;2021,0;7,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;38,0;1,5833333333333333;222,0;9,25
CSSFA;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;4,0;1,3333333333333333;30,0;10,0
CSSFA;2021,0;8,0;AMBULATORIO - ESPECIALIDADES Consultorios;3,0;;52,0;
CSSFA;2021,0;8,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;39,0;1,3;287,0;9,566666666666666
CSSFA;2021,0;9,0;AMBULATORIO - ESPECIALIDADES Consultorios;4,0;;41,0;
CSSFA;2021,0;9,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;45,0;2,3684210526315788;184,0;9,68421052631579
CSSFA;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;0,5;9,0;4,5
CSSFA;2021,0;10,0;AMBULATORIO - ESPECIALIDADES Consultorios;1,0;;34,0;
CSSFA;2021,0;10,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;51,0;3,0;242,0;14,235294117647058
CSSFA;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;0,16666666666666666;4,0;0,6666666666666666
CSSFA;2021,0;11,0;AMBULATORIO - ESPECIALIDADES Consultorios;6,0;;83,0;
CSSFA;2021,0;11,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;50,0;2,1739130434782608;260,0;11,304347826086957
CSSFA;2021,0;12,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;31,0;2,3846153846153846;285,0;21,923076923076923
CSSFA;2022,0;1,0;AMBULATORIO - ESPECIALIDADES Consultorios;7,0;;96,0;
CSSFA;2022,0;1,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;42,0;1,9090909090909092;189,0;8,590909090909092
CSSFA;2022,0;2,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;34,0;
CSSFA;2022,0;2,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;34,0;1,8888888888888888;185,0;10,277777777777779
CSSFA;2022,0;3,0;AMBULATORIO - ESPECIALIDADES Consultorios;8,0;;57,0;
CSSFA;2022,0;3,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;46,0;1,5333333333333334;260,0;8,666666666666666
CSSFA;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;;5,0;
CSSFA;2022,0;4,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;50,0;
CSSFA;2022,0;4,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;36,0;2,0;212,0;11,777777777777779
CSSFA;2022,0;5,0;AMBULATORIO - ESPECIALIDADES Consultorios;7,0;;129,0;
CSSFA;2022,0;5,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;26,0;0,7428571428571429;155,0;4,428571428571429
CSSFA;2022,0;6,0;AMBULATORIO - ESPECIALIDADES Consultorios;9,0;;100,0;
CSSFA;2022,0;6,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;30,0;1,3043478260869565;226,0;9,826086956521738
CSSFA;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;0,3333333333333333;24,0;8,0
CSSFA;2022,0;7,0;AMBULATORIO - ESPECIALIDADES Consultorios;3,0;;90,0;
CSSFA;2022,0;7,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;40,0;1,3793103448275863;303,0;10,448275862068966
CSSFA;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;0,3333333333333333;14,0;4,666666666666667
CSSFA;2022,0;8,0;AMBULATORIO - ESPECIALIDADES Consultorios;5,0;;47,0;
CSSFA;2022,0;8,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;60,0;2,142857142857143;189,0;6,75
CSSFA;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2,0;;3,0;
CSSFA;2022,0;9,0;AMBULATORIO - ESPECIALIDADES Consultorios;3,0;;84,0;
CSSFA;2022,0;9,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;35,0;1,6666666666666667;298,0;14,19047619047619
CSSFA;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;;1,0;
CSSFA;2022,0;10,0;AMBULATORIO - ESPECIALIDADES Consultorios;1,0;;72,0;
CSSFA;2022,0;10,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;48,0;2,0869565217391304;343,0;14,91304347826087
CSSFA;2022,0;11,0;AMBULATORIO - ESPECIALIDADES Consultorios;3,0;;56,0;
CSSFA;2022,0;11,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;32,0;2,2857142857142856;292,0;20,857142857142858
CSSFA;2022,0;12,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;91,0;
CSSFA;2022,0;12,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;36,0;1,6363636363636365;268,0;12,181818181818182
CSSFA;2023,0;1,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;57,0;
CSSFA;2023,0;1,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;37,0;1,608695652173913;326,0;14,173913043478262
CSSFA;2023,0;2,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;19,0;
CSSFA;2023,0;2,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;35,0;4,375;262,0;32,75
CSSFA;2023,0;3,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;38,0;1,4615384615384615;231,0;8,884615384615385
CSSFA;2023,0;4,0;AMBULATORIO - ESPECIALIDADES Consultorios;3,0;;23,0;
CSSFA;2023,0;4,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;42,0;2,1;177,0;8,85
CSSFA;2023,0;5,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;56,0;
CSSFA;2023,0;5,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;49,0;2,8823529411764706;357,0;21,0
CSSFA;2023,0;6,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;52,0;
CSSFA;2023,0;6,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;31,0;1,8235294117647058;233,0;13,705882352941176
CSSFA;2023,0;7,0;AMBULATORIO - ESPECIALIDADES Consultorios;7,0;;30,0;
CSSFA;2023,0;7,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;56,0;4,666666666666667;256,0;21,333333333333332
CSSFA;2023,0;8,0;AMBULATORIO - ESPECIALIDADES Consultorios;6,0;;114,0;
CSSFA;2023,0;8,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;37,0;2,642857142857143;318,0;22,714285714285715
CSSFA;2023,0;9,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;48,0;4,0;328,0;27,333333333333332
CSSFA;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2,0;0,5;19,0;4,75
CSSFA;2023,0;10,0;AMBULATORIO - ESPECIALIDADES Consultorios;3,0;;44,0;
CSSFA;2023,0;10,0;AMBULATORIO ESPECIALIDADES MEDICAS;1,0;;7,0;
CSSFA;2023,0;10,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;30,0;2,727272727272727;248,0;22,545454545454547
CSSFA;2023,0;11,0;AMBULATORIO - ESPECIALIDADES Consultorios;4,0;;38,0;
CSSFA;2023,0;11,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;48,0;2,526315789473684;311,0;16,36842105263158
CSSFA;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;0,3333333333333333;8,0;2,6666666666666665
CSSFA;2023,0;12,0;AMBULATORIO - ESPECIALIDADES Consultorios;2,0;;20,0;
CSSFA;2023,0;12,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;46,0;2,875;406,0;25,375
CSSFA;2024,0;1,0;AMBULATORIO - ESPECIALIDADES Consultorios;4,0;;31,0;
CSSFA;2024,0;1,0;AMBULATORIO ESPECIALIDADES MEDICAS;2,0;;55,0;
CSSFA;2024,0;1,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;48,0;2,0869565217391304;358,0;15,565217391304348
CSSFA;2024,0;2,0;AMBULATORIO ESPECIALIDADES MEDICAS;4,0;;25,0;
CSSFA;2024,0;2,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;54,0;3,6;457,0;30,466666666666665
CSSFA;2024,0;3,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;61,0;1,8484848484848484;544,0;16,484848484848484
CSSFA;2024,0;4,0;AMBULATORIO ESPECIALIDADES MEDICAS;2,0;;9,0;
CSSFA;2024,0;4,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;58,0;3,625;434,0;27,125
CSSFA;2024,0;5,0;AMBULATORIO ESPECIALIDADES MEDICAS;2,0;;22,0;
CSSFA;2024,0;5,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;50,0;2,5;661,0;33,05
CSSFA;2024,0;6,0;AMBULATORIO ESPECIALIDADES MEDICAS;3,0;;35,0;
CSSFA;2024,0;6,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;40,0;1,8181818181818181;470,0;21,363636363636363
CSSFA;2024,0;7,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;44,0;2,0952380952380953;594,0;28,285714285714285
CSSFA;2024,0;8,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;3,0;;49,0;
CSSFA;2024,0;8,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;64,0;2,0;715,0;22,34375
CSSFA;2024,0;9,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;42,0;1,75;549,0;22,875
CSSFA;2024,0;10,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;4,0;;36,0;
CSSFA;2024,0;10,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;66,0;3,3;698,0;34,9
CSSFA;2024,0;11,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;78,0;3,5454545454545454;811,0;36,86363636363637
CSSFA;2024,0;12,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;75,0;3,9473684210526314;830,0;43,68421052631579
CSSFA;2025,0;1,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;68,0;4,533333333333333;758,0;50,53333333333333
CSSFA;2025,0;2,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;59,0;2,6818181818181817;564,0;25,636363636363637
CSSFA;2025,0;3,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;41,0;2,9285714285714284;469,0;33,5
CSSFA;2025,0;4,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;37,0;2,3125;377,0;23,5625
CSSFA;2025,0;5,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;51,0;1,7586206896551724;509,0;17,551724137931036
CSSFA;2025,0;6,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;68,0;3,7777777777777777;661,0;36,72222222222222
CSSFA;2025,0;7,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;76,0;4,0;764,0;40,21052631578947
CSSFA;2025,0;8,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;72,0;3,6;746,0;37,3
CSSFA;2025,0;9,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;63,0;4,2;825,0;55,0
CSSFA;2025,0;10,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;40,0;3,3333333333333335;514,0;42,833333333333336
CSSFA;2025,0;11,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;29,0;1,8125;360,0;22,5
CSSFA;2025,0;12,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;36,0;1,8;456,0;22,8
CSSFA;2026,0;1,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;57,0;3,1666666666666665;602,0;33,44444444444444
CSSFA;2026,0;2,0;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;59,0;3,933333333333333;588,0;39,2
CSSFE;2019,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;43,0;2,263157894736842;332,0;17,473684210526315
CSSFE;2019,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;27,0;2,4545454545454546;257,0;23,363636363636363
CSSFE;2019,0;3,0;LAR INCLUSIVO;2,0;;11,0;
CSSFE;2019,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;51,0;2,8333333333333335;281,0;15,61111111111111
CSSFE;2019,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;31,0;2,3846153846153846;207,0;15,923076923076923
CSSFE;2019,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;43,0;1,9545454545454546;371,0;16,863636363636363
CSSFE;2019,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;38,0;2,375;347,0;21,6875
CSSFE;2019,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;26,0;2,1666666666666665;309,0;25,75
CSSFE;2019,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;39,0;3,25;278,0;23,166666666666668
CSSFE;2019,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;47,0;2,764705882352941;315,0;18,529411764705884
CSSFE;2019,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;45,0;2,142857142857143;281,0;13,380952380952381
CSSFE;2019,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;30,0;2,0;232,0;15,466666666666667
CSSFE;2019,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;11,0;1,0;126,0;11,454545454545455
CSSFE;2020,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;22,0;1,375;170,0;10,625
CSSFE;2020,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;19,0;1,4615384615384615;187,0;14,384615384615385
CSSFE;2020,0;3,0;LAR INCLUSIVO;1,0;;8,0;
CSSFE;2020,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;22,0;2,4444444444444446;143,0;15,88888888888889
CSSFE;2020,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;35,0;2,1875;218,0;13,625
CSSFE;2020,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;32,0;2,909090909090909;183,0;16,636363636363637
CSSFE;2020,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;20,0;2,2222222222222223;162,0;18,0
CSSFE;2020,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;34,0;2,125;228,0;14,25
CSSFE;2020,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;23,0;5,75;205,0;51,25
CSSFE;2020,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;24,0;2,6666666666666665;335,0;37,22222222222222
CSSFE;2020,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;22,0;2,4444444444444446;377,0;41,888888888888886
CSSFE;2020,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;31,0;1,55;458,0;22,9
CSSFE;2020,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;22,0;1,0;318,0;14,454545454545455
CSSFE;2021,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;25,0;1,25;451,0;22,55
CSSFE;2021,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;26,0;0,7647058823529411;430,0;12,647058823529411
CSSFE;2021,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;23,0;0,5897435897435898;397,0;10,179487179487179
CSSFE;2021,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;27,0;0,7714285714285715;445,0;12,714285714285714
CSSFE;2021,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;23,0;0,5897435897435898;563,0;14,435897435897436
CSSFE;2021,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;20,0;0,4444444444444444;403,0;8,955555555555556
CSSFE;2021,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,0;0,625;424,0;17,666666666666668
CSSFE;2021,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;31,0;0,8857142857142857;597,0;17,057142857142857
CSSFE;2021,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;41,0;0,7735849056603774;615,0;11,60377358490566
CSSFE;2021,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;17,0;0,37777777777777777;410,0;9,11111111111111
CSSFE;2021,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;29,0;0,7435897435897436;444,0;11,384615384615385
CSSFE;2021,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;11,0;0,55;279,0;13,95
CSSFE;2022,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;27,0;0,7105263157894737;460,0;12,105263157894736
CSSFE;2022,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;26,0;0,896551724137931;324,0;11,172413793103448
CSSFE;2022,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;31,0;0,6078431372549019;520,0;10,196078431372548
CSSFE;2022,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;46,0;1,0454545454545454;409,0;9,295454545454545
CSSFE;2022,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;46,0;1,0454545454545454;560,0;12,727272727272727
CSSFE;2022,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;57,0;1,163265306122449;570,0;11,63265306122449
CSSFE;2022,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;50,0;1,1111111111111112;474,0;10,533333333333333
CSSFE;2022,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;47,0;0,8103448275862069;659,0;11,362068965517242
CSSFE;2022,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;38,0;0,8444444444444444;541,0;12,022222222222222
CSSFE;2022,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;23,0;0,6216216216216216;570,0;15,405405405405405
CSSFE;2022,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,0;0,6;486,0;19,44
CSSFE;2022,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;13,0;0,6842105263157895;380,0;20,0
CSSFE;2023,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;45,0;1,40625;709,0;22,15625
CSSFE;2023,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;23,0;0,6571428571428571;484,0;13,82857142857143
CSSFE;2023,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;44,0;1,5172413793103448;584,0;20,137931034482758
CSSFE;2023,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;45,0;2,3684210526315788;609,0;32,05263157894737
CSSFE;2023,0;5,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;10,0;2,5;159,0;39,75
CSSFE;2023,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;35,0;1,5909090909090908;496,0;22,545454545454547
CSSFE;2023,0;6,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;8,0;1,3333333333333333;193,0;32,166666666666664
CSSFE;2023,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;6,0;0,75;219,0;27,375
CSSFE;2023,0;7,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;23,0;4,6;292,0;58,4
CSSFE;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;24,0;2,6666666666666665;417,0;46,333333333333336
CSSFE;2023,0;8,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;22,0;7,333333333333333;346,0;115,33333333333333
CSSFE;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;15,0;1,5;396,0;39,6
CSSFE;2023,0;9,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;20,0;2,2222222222222223;277,0;30,77777777777778
CSSFE;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;18,0;2,0;283,0;31,444444444444443
CSSFE;2023,0;10,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;12,0;4,0;322,0;107,33333333333333
CSSFE;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;25,0;3,5714285714285716;330,0;47,142857142857146
CSSFE;2023,0;11,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;9,0;9,0;160,0;160,0
CSSFE;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;26,0;;300,0;
CSSFE;2023,0;12,0;UNIDADE DE CUIDADOS PROLONGADOS;6,0;1,5;45,0;11,25
CSSFE;2023,0;12,0;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;15,0;5,0;111,0;37,0
CSSFE;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;1,0;;13,0;
CSSFE;2024,0;1,0;UNIDADE DE CUIDADOS PROLONGADOS;10,0;1,1111111111111112;106,0;11,777777777777779
CSSFE;2024,0;1,0;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;11,0;1,8333333333333333;151,0;25,166666666666668
CSSFE;2024,0;2,0;UNIDADE DE CUIDADOS PROLONGADOS;9,0;1,8;174,0;34,8
